id,tara,ara,siz,sex,tsq1,sq1,,Q2,Q3,Q4,q4_1,q4_2,q4_3,q4_4,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,q10,q11,Q11,q13,Q12,aer,Q13,q17,Q14,Q15,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q21_1,q21_2,q21_3,q21_4,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q23,q24,q25,q26,q27,Q18,q29,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32,Q19_1,Q19_2,Q19_3,Q19_4,Q20,q35_1,q35_2,q35_3,q35_4,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,q42_1,q42_2,q42_3,q42_4,q43,q44_1,q44_2,q44_3,q44_4,q44_5,q44_6,q45_1,q45_2,q45_3,q45_4,q45_5,q45_6,q45_7,q45_8,q46,q47,q48,q49,q50,Q27,q52,q53,q54_1,q54_2,q54_3,td1,d1,d2,td3,d3,td4,td5,d5,d6,d7,d8,d9,wt
966,3,13,2,2,4,51,1964 ,3,2,4,2,2,2,2,2,2,2,2,2,2,1,3,3,4,4,2,4,2,2,3,3,2,3,2,3,3,4,3,2,3,3,3,3,4,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,3,1,2,2,2,2,3,3,3,3,2,4,4,4,3,2,2,2,2,2,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,3,4,3,2,1,2,2,1,1,1,2,1,4,2,4,2,2,3,4,4,2,1,2,4,6,2,2,3,98,4,10,3,3,1,13,0.90
967,3,13,2,2,4,56,1959 ,2,2,3,2,2,1,2,2,2,1,3,2,1,3,2,3,3,3,5,4,3,5,3,3,3,2,2,2,3,4,3,2,3,2,2,2,3,3,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,3,2,3,2,3,1,3,5,2,3,3,2,2,2,2,4,4,3,3,2,3,2,3,3,4,4,1,1,1,1,1,3,3,4,3,2,2,2,2,2,2,2,2,1,1,3,4,1,1,1,1,3,2,1,2,2,3,2,3,2,8,2,3,3,2,3,1,3,1,2,2,2,2,3,1,2,5,2,4,2,13,0.90
968,3,13,2,1,5,61,1954 ,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,3,3,4,4,2,1,1,3,1,3,4,4,2,2,3,3,4,4,4,3,2,2,2,2,1,1,1,1,2,1,1,1,5,1,1,3,2,2,2,4,3,3,1,3,2,2,1,1,1,2,4,4,4,4,2,3,4,2,2,1,3,2,1,1,1,1,1,3,3,3,2,3,3,3,2,3,3,4,2,2,2,3,1,3,2,2,2,2,2,2,2,2,2,3,3,6,3,4,4,4,2,3,3,2,3,5,2,1,1,98,2,5,3,5,1,13,0.77
969,3,13,2,2,5,69,1946 ,2,2,5,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,3,3,3,2,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,1,2,3,3,2,1,2,1,1,2,3,2,1,2,3,3,2,3,3,3,3,3,3,3,1,5,3,3,2,5,2,2,2,1,2,2,2,2,1,3,2,7,2,3,4,4,3,3,3,3,2,2,2,1,1,1,1,2,4,5,2,13,0.88
970,3,13,2,1,5,74,1941 ,2,2,5,2,2,2,2,2,2,2,3,2,2,1,2,2,4,4,5,4,4,4,2,1,3,2,1,2,4,4,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,3,2,2,2,4,4,2,2,1,2,2,4,4,4,2,4,4,4,4,1,2,3,3,2,1,5,1,1,1,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,8,2,2,3,4,2,2,4,4,6,12,2,1,1,2,1,4,3,4,2,13,0.77
971,3,13,2,2,5,73,1942 ,2,1,3,3,2,2,2,3,2,2,3,2,2,4,2,3,3,3,3,3,3,3,3,3,1,2,2,3,3,3,2,3,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,3,1,4,3,3,3,2,2,2,2,4,2,1,99,1,1,1,1,1,3,2,2,2,2,1,3,3,3,2,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,2,3,3,1,2,2,1,2,2,1,2,3,2,1,3,2,6,3,2,3,2,3,5,1,2,5,9,2,1,1,1,1,4,4,4,1,13,0.88
972,2,6,1,2,3,41,1974 ,2,2,4,1,1,1,1,1,1,1,3,1,1,3,2,3,1,4,4,4,5,5,1,1,1,2,1,3,4,4,3,2,4,3,3,4,4,4,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,3,1,1,1,2,5,4,3,2,1,2,1,4,4,1,3,1,1,1,2,2,1,2,3,3,3,3,3,3,2,2,3,3,1,2,4,2,2,2,2,2,2,1,1,2,2,2,1,3,1,3,2,3,3,4,3,2,3,4,4,6,2,3,5,98,4,10,2,3,2,6,0.69
973,2,6,1,2,2,38,1977 ,3,3,2,4,3,2,2,2,2,2,4,1,1,1,3,3,5,5,5,5,5,5,3,3,1,4,1,4,4,5,2,2,4,4,3,4,4,3,2,1,2,2,1,1,2,2,1,2,1,1,2,3,2,3,5,1,2,2,3,1,1,2,1,4,4,4,4,3,4,4,4,3,2,1,3,4,2,1,3,1,1,1,3,1,1,2,3,3,2,3,3,3,2,2,2,2,1,1,5,5,1,2,2,1,3,1,1,1,1,3,1,2,2,7,2,3,3,4,2,1,3,2,2,2,2,3,4,2,4,10,3,3,1,6,0.72
974,2,6,1,2,2,31,1984 ,4,3,5,2,3,3,3,2,3,2,3,3,3,1,4,4,1,3,2,4,3,3,2,1,1,3,1,3,3,3,3,2,4,4,4,4,4,3,2,1,2,2,2,2,3,2,2,2,2,2,2,2,3,4,2,3,3,2,2,3,3,3,1,2,1,4,4,2,2,3,3,3,1,2,2,2,2,1,3,4,1,3,3,3,1,3,3,3,2,4,4,4,2,3,4,4,4,3,3,3,2,2,2,3,3,2,2,3,3,3,2,4,2,8,2,4,3,4,4,3,3,3,3,3,2,2,3,98,3,8,3,4,3,11,0.72
975,2,6,1,2,2,34,1981 ,3,3,4,3,3,4,3,3,4,3,3,4,3,1,2,3,5,5,4,5,5,4,2,1,3,4,4,4,3,4,4,2,3,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,4,3,3,3,3,4,5,2,2,2,3,3,2,2,2,4,1,3,5,5,5,5,3,3,3,2,2,5,3,4,3,3,4,2,1,3,3,4,3,2,4,2,2,2,3,2,4,4,4,4,4,3,3,3,4,3,2,1,2,2,2,3,3,10,3,3,3,4,3,4,3,3,4,6,2,3,4,98,4,10,3,3,2,6,0.72
976,2,6,1,2,2,35,1980 ,1,2,1,1,1,1,1,2,1,2,3,2,1,1,1,2,2,5,2,4,4,4,1,1,3,2,1,4,3,4,2,3,4,3,2,3,4,4,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,3,2,2,2,1,2,2,1,4,1,2,1,2,4,4,2,2,1,3,2,4,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,3,2,2,3,3,1,2,2,4,1,5,2,2,2,1,1,2,2,1,1,4,1,4,4,2,2,4,3,2,2,3,4,6,2,3,4,2,4,9,2,3,2,6,0.72
977,2,6,1,2,1,24,1991 ,4,3,5,2,2,2,2,3,3,3,3,2,2,2,4,4,4,4,5,4,5,5,3,3,1,4,2,3,3,5,2,2,2,2,3,2,2,4,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,3,1,3,3,2,2,3,3,3,1,3,4,3,3,3,5,5,4,2,2,2,2,4,2,1,3,4,1,1,2,1,1,2,3,3,1,3,3,3,1,1,1,1,1,1,3,5,1,1,2,1,2,1,1,1,1,3,1,2,2,6,2,3,3,4,3,1,2,1,6,10,1,3,4,98,4,9,4,4,2,6,0.68
978,2,6,1,2,1,29,1986 ,4,3,6,3,2,3,3,2,3,2,2,2,3,1,3,4,2,3,2,3,3,3,1,2,1,3,1,3,3,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,3,2,3,3,2,2,3,3,3,1,2,1,4,4,3,3,3,3,3,1,2,2,3,3,1,4,4,1,3,4,4,1,4,3,3,1,3,4,4,1,4,4,4,4,3,3,3,2,2,2,3,3,2,2,3,2,3,2,3,2,8,2,3,3,1,3,2,3,3,2,2,2,2,3,2,3,8,3,4,3,6,0.68
979,2,6,1,2,1,23,1992 ,4,4,5,4,3,4,4,3,3,3,4,3,3,2,3,4,4,5,5,4,4,4,3,3,2,5,4,4,3,3,3,2,4,2,3,4,4,2,2,2,1,2,1,2,2,1,1,2,1,2,4,1,2,3,3,4,3,3,4,2,3,3,2,4,2,4,4,3,4,2,1,1,2,3,3,4,3,5,2,3,1,1,4,2,1,2,3,1,3,3,3,3,1,1,2,2,2,5,5,3,3,5,3,3,2,1,1,3,2,3,2,3,2,7,3,4,3,4,3,3,3,4,6,10,1,3,4,98,4,9,4,3,2,6,0.68
980,2,6,1,2,1,23,1992 ,4,2,6,2,2,2,2,2,1,2,3,1,1,3,2,3,4,4,4,4,2,2,1,2,3,4,4,4,4,4,3,2,4,3,4,4,4,4,2,2,2,2,1,1,1,1,2,1,1,1,2,3,2,3,3,2,3,3,2,1,2,3,1,1,2,3,3,3,4,4,2,1,2,3,2,3,3,1,3,1,1,2,3,3,1,2,3,3,3,3,3,3,2,2,3,3,4,5,5,5,5,5,2,1,2,1,1,2,1,1,1,3,2,6,3,4,2,4,3,2,4,3,3,3,1,3,4,98,4,9,3,3,2,10,0.68
981,2,6,1,1,5,70,1945 ,1,1,3,2,3,2,2,3,4,2,3,3,2,1,3,3,5,5,4,5,5,5,3,1,4,2,2,1,2,5,4,3,4,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,3,2,4,2,2,1,2,3,4,5,3,3,3,3,1,2,3,3,3,2,5,5,5,5,1,3,4,2,2,5,3,2,1,2,2,4,1,1,3,1,2,2,4,1,2,2,3,2,2,4,3,4,4,3,3,2,2,2,1,1,2,3,3,2,1,9,2,2,4,4,2,3,3,4,3,5,2,1,2,98,1,4,5,4,2,6,0.64
982,2,6,1,1,5,62,1953 ,2,3,4,3,2,2,4,3,2,2,4,1,1,1,3,3,4,4,4,4,4,4,3,3,2,4,2,4,3,5,1,2,4,3,3,4,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,3,5,2,3,2,3,1,3,2,1,4,4,4,4,2,5,5,5,2,1,2,2,4,3,1,3,99,1,1,3,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,1,3,1,7,2,3,4,1,2,1,3,1,2,2,2,2,3,1,4,9,4,4,2,6,0.64
983,2,6,1,1,5,60,1955 ,2,2,3,2,3,2,3,3,2,3,3,2,2,1,2,3,2,4,3,3,3,3,1,1,1,3,1,3,3,3,3,2,4,4,4,4,4,4,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,2,3,2,3,3,3,3,1,2,1,4,4,2,2,3,3,3,1,2,2,2,3,1,4,4,1,3,4,4,1,3,4,4,1,4,3,4,1,4,4,3,4,4,3,3,2,2,2,3,3,2,1,3,2,2,2,4,2,8,2,3,3,4,4,3,3,3,3,4,2,2,3,2,2,6,3,4,3,11,0.64
984,2,6,1,1,4,51,1964 ,2,2,4,2,2,2,2,3,2,1,3,2,1,3,2,3,3,4,4,4,4,4,1,2,1,2,4,3,3,2,3,3,4,2,3,3,4,3,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,4,4,2,2,4,1,1,1,2,2,2,5,4,2,2,2,3,1,3,2,1,3,1,1,2,3,3,1,3,3,3,3,3,3,3,2,2,3,2,1,5,5,5,5,5,5,2,3,1,1,1,2,2,1,3,2,6,3,3,4,4,2,2,3,3,2,2,2,3,4,98,2,6,3,4,2,11,0.73
985,2,6,1,1,4,54,1961 ,4,3,2,2,3,2,2,3,2,2,3,3,3,1,3,3,1,2,1,2,2,2,3,3,3,1,1,2,2,4,4,1,3,3,1,3,3,1,2,1,2,2,2,1,2,3,3,2,3,3,4,3,2,3,2,2,3,2,4,3,3,3,3,3,4,5,3,2,5,3,2,1,1,2,3,3,3,5,3,2,1,2,4,1,3,3,4,3,2,3,3,3,3,2,3,2,3,2,2,3,4,4,3,2,3,2,2,3,4,3,3,2,1,9,2,3,3,4,3,3,4,3,3,3,2,2,3,98,4,9,4,4,3,11,0.73
986,2,6,1,1,4,58,1957 ,4,2,5,2,2,2,2,1,1,1,4,1,1,1,2,3,5,5,4,5,5,5,3,3,2,4,1,2,4,5,2,3,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,1,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,5,5,5,3,1,1,2,4,2,1,4,1,1,1,1,1,1,2,3,3,4,4,4,4,1,1,1,1,1,1,4,4,1,1,1,1,3,1,1,1,1,1,1,2,1,6,3,1,2,2,4,1,5,1,2,2,2,2,3,98,4,10,3,3,1,6,0.73
987,2,6,1,1,4,50,1965 ,2,2,4,2,3,3,3,2,3,2,2,3,3,1,4,4,2,4,3,3,3,3,1,2,2,3,1,3,3,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,4,3,3,3,3,2,2,2,2,1,2,1,4,4,2,3,3,3,3,1,2,2,3,3,1,3,4,1,3,3,3,1,4,3,3,1,3,3,3,1,3,4,4,4,3,3,3,2,2,2,3,2,2,2,3,3,3,2,4,2,8,2,3,3,4,4,3,3,2,4,6,2,3,4,98,4,10,2,3,3,11,0.73
988,2,6,1,1,3,46,1969 ,1,2,2,2,2,2,2,2,1,1,3,1,1,1,2,3,4,4,4,4,5,5,3,2,1,2,2,4,3,4,3,3,2,2,2,2,4,3,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,3,3,2,2,2,2,1,2,2,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,3,1,1,1,1,3,1,3,3,3,3,3,3,3,3,1,1,2,2,1,2,3,3,2,3,2,1,2,1,1,1,2,1,1,3,2,6,3,3,4,4,3,2,2,2,2,2,2,2,3,2,3,7,3,4,2,6,0.83
989,2,6,1,1,3,42,1973 ,3,2,5,1,1,2,1,1,1,1,4,2,2,3,2,2,5,5,2,4,4,4,2,3,2,2,2,3,3,4,1,1,4,4,3,4,4,4,2,2,2,2,1,1,1,1,2,1,1,2,4,2,2,2,2,3,3,2,1,2,3,3,1,3,3,3,3,3,4,3,3,3,1,2,2,4,4,1,3,3,1,1,3,1,1,3,3,3,3,3,4,3,1,2,1,1,4,2,3,2,2,2,2,1,3,2,2,2,3,2,2,2,1,9,2,3,4,1,2,1,3,4,3,3,2,3,4,3,2,6,4,5,2,6,0.83
990,2,6,1,1,3,40,1975 ,2,3,4,3,2,3,3,2,3,3,2,3,3,1,3,4,2,4,3,3,2,2,1,2,1,4,1,3,3,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,1,2,1,4,4,3,3,3,3,3,1,2,2,3,3,1,4,2,1,3,4,4,1,4,4,4,1,3,4,4,1,3,4,4,4,3,3,2,2,3,3,3,3,2,2,3,3,2,2,4,2,8,2,3,3,4,4,3,3,3,3,3,2,3,4,98,3,8,3,4,3,10,0.83
991,2,6,1,1,3,46,1969 ,1,2,1,4,3,3,2,1,1,2,4,1,1,1,1,1,5,5,5,4,5,5,3,3,2,3,3,3,3,5,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,3,1,1,1,4,4,2,1,1,1,2,2,2,2,2,2,2,2,3,1,1,2,4,2,3,3,1,1,1,1,1,1,2,3,3,4,4,4,4,1,1,2,1,1,1,3,4,1,2,2,1,3,2,1,2,1,3,1,2,2,7,1,1,2,1,1,1,5,1,2,2,2,3,4,1,4,10,3,3,1,6,0.83
992,2,11,2,2,5,60,1955 ,4,4,6,4,4,3,4,3,2,1,4,3,2,5,3,3,5,4,2,5,4,5,3,3,2,4,4,3,4,1,2,3,3,4,4,2,2,3,1,2,1,2,1,2,3,3,2,3,2,1,2,2,2,3,4,4,5,3,2,4,2,3,1,3,3,2,3,2,5,5,2,1,3,4,4,1,1,1,4,1,1,2,2,3,1,2,3,2,3,4,4,3,1,2,2,2,2,3,2,4,4,3,4,2,3,2,2,2,2,3,2,2,2,8,2,3,4,4,2,5,3,1,5,9,2,2,3,2,3,8,3,4,2,11,0.83
993,2,11,2,2,5,73,1942 ,3,3,5,2,3,3,2,3,3,2,2,3,3,1,3,3,4,5,2,4,3,3,3,2,4,3,5,3,3,4,3,2,4,4,4,4,4,4,1,2,2,2,1,1,2,3,2,3,2,2,4,3,3,2,3,3,2,3,3,3,2,3,1,3,4,4,4,2,4,4,4,4,3,3,3,1,2,1,3,2,1,4,3,4,1,4,4,4,3,3,3,3,2,3,3,3,4,5,5,5,5,5,5,1,3,2,1,3,3,3,2,3,2,8,3,3,4,1,2,2,2,2,5,9,2,1,1,1,4,9,3,4,2,11,0.83
994,2,11,2,2,5,71,1944 ,1,1,1,1,1,1,1,1,1,2,4,1,1,2,1,1,4,3,3,3,3,3,2,2,4,2,2,2,3,4,2,2,3,3,3,3,4,4,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,3,2,2,1,4,2,1,4,3,1,2,3,3,3,1,5,5,5,5,1,1,2,4,2,1,3,4,1,2,3,3,1,2,3,3,1,3,3,2,1,2,3,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,6,2,3,3,1,1,2,3,3,5,9,2,2,3,1,2,5,3,4,3,11,0.83
995,2,11,2,2,1,19,1996 ,3,3,6,3,3,2,2,3,3,2,2,3,2,3,3,3,4,4,2,4,3,2,3,3,4,3,4,3,3,4,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,3,3,2,2,2,4,3,2,2,2,2,2,3,3,2,2,2,2,3,4,4,4,2,4,4,4,3,3,3,2,2,3,1,3,4,1,2,3,2,1,2,3,3,2,3,3,3,2,2,2,2,4,2,3,2,3,3,2,1,3,2,1,3,2,2,2,3,3,7,3,3,2,4,2,3,3,2,3,3,1,2,3,98,4,10,3,3,2,11,0.83
996,2,11,2,2,1,28,1987 ,3,4,6,2,3,2,3,2,3,2,3,1,2,2,3,3,4,4,2,5,4,5,3,3,4,4,2,3,3,2,2,3,4,4,4,4,4,4,2,2,2,2,1,2,3,3,3,2,3,2,4,2,2,2,2,2,1,2,2,2,3,3,2,4,5,5,5,2,4,4,4,3,3,2,3,2,2,1,2,2,1,3,2,4,1,3,3,3,3,3,3,3,2,3,3,3,4,5,5,5,5,5,2,1,3,2,1,3,3,3,2,2,2,8,3,3,3,4,3,2,2,2,4,6,1,3,4,98,4,12,3,4,2,11,0.83
997,2,11,2,2,1,29,1986 ,5,3,6,3,4,3,3,2,2,2,2,2,1,5,2,3,4,4,4,4,4,5,3,2,2,3,4,2,3,3,2,1,4,2,4,4,4,2,2,1,2,2,2,3,2,2,1,2,2,2,3,2,3,2,3,3,2,3,2,4,2,2,3,2,2,4,2,2,5,5,3,3,1,2,2,3,2,1,3,4,1,3,4,3,2,3,2,2,3,3,4,3,3,4,3,3,2,4,4,3,2,3,3,2,3,2,3,2,3,3,2,3,3,6,3,3,3,4,3,3,2,3,3,3,1,3,4,98,2,6,3,5,1,11,0.83
998,2,11,2,2,1,27,1988 ,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,5,4,5,2,1,2,2,2,2,4,4,3,3,4,2,4,4,4,4,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,4,2,3,1,4,4,1,3,3,1,3,3,3,3,3,3,2,3,3,2,1,1,4,2,4,3,1,1,1,1,1,1,1,4,4,2,2,3,3,1,1,1,1,1,5,5,5,5,5,5,2,2,1,1,1,2,1,2,3,2,5,3,3,4,4,3,2,3,3,3,3,1,3,4,2,3,7,3,3,2,11,0.83
999,2,11,3,2,1,21,1994 ,3,2,3,2,3,3,3,2,3,2,3,3,3,1,4,4,2,4,3,3,3,3,1,2,2,3,3,3,3,3,3,1,4,4,4,4,4,3,2,1,2,2,2,2,3,2,2,2,1,2,1,2,3,4,5,3,2,3,3,2,3,3,1,2,1,4,4,2,2,3,2,3,2,2,2,3,3,1,3,4,1,3,3,4,1,3,3,3,1,2,3,3,2,3,3,3,4,3,3,3,2,2,2,2,3,2,2,3,3,3,2,4,2,9,1,4,3,4,4,2,3,3,3,3,1,2,3,2,4,9,3,3,3,11,0.83
"1,000",2,6,1,2,5,74,1941 ,1,1,2,3,2,2,3,2,2,2,4,1,1,1,3,3,4,5,4,5,5,5,3,3,2,3,2,3,3,4,2,2,3,3,3,3,3,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,3,2,3,2,3,2,1,2,2,2,2,2,4,4,4,2,1,2,2,4,2,1,3,1,1,1,1,1,1,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,5,5,5,1,3,2,1,1,1,3,1,2,1,9,3,3,4,1,2,1,3,1,5,9,2,1,2,2,3,7,3,3,1,6,0.69
"1,001",2,6,1,2,5,68,1947 ,2,2,4,3,3,2,2,2,2,3,4,1,1,1,2,3,5,5,5,5,5,5,3,3,2,4,2,3,3,5,2,2,4,3,3,3,4,3,2,2,2,2,1,1,1,2,1,2,1,1,3,2,2,3,5,2,3,2,2,2,3,2,1,2,2,2,2,3,4,4,3,2,1,2,2,4,2,3,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,4,2,2,5,2,1,5,1,3,2,1,1,1,3,1,2,1,8,2,3,4,4,2,1,2,1,2,2,2,1,2,1,4,9,3,4,1,6,0.69
"1,002",2,6,1,2,5,61,1954 ,1,1,2,2,2,3,3,1,3,3,3,4,4,1,3,2,2,3,1,2,4,4,3,3,3,1,1,2,1,3,3,3,3,3,3,4,2,2,2,1,2,2,1,1,2,2,1,2,1,1,3,2,2,1,2,5,5,3,2,3,3,3,2,2,4,5,4,1,5,5,4,5,1,3,2,2,2,1,3,2,1,2,4,2,1,2,3,3,2,2,3,1,2,2,2,2,4,2,2,2,5,5,2,1,2,3,2,3,3,3,2,3,1,9,2,3,5,1,1,2,3,3,5,9,2,2,3,1,3,7,3,4,4,6,0.69
"1,003",2,6,1,2,5,67,1948 ,1,2,2,2,2,2,2,1,1,1,3,1,1,5,2,3,2,4,5,4,4,2,2,1,2,2,4,3,4,4,3,3,4,3,3,3,4,3,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,3,3,2,2,2,2,1,2,2,1,2,2,2,2,1,4,4,3,2,2,2,2,4,2,1,3,1,3,3,3,3,3,1,3,4,3,3,3,3,2,2,3,2,1,5,5,5,5,5,5,2,3,1,1,1,2,1,1,4,1,5,3,3,5,4,2,2,2,3,2,2,2,2,3,1,2,6,3,4,2,6,0.69
"1,004",2,6,1,2,4,59,1956 ,1,1,2,4,3,2,2,1,1,2,4,1,1,1,3,4,4,4,4,4,5,5,3,3,2,3,1,3,3,4,2,2,4,3,4,4,4,3,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,3,2,1,1,3,3,1,1,1,1,2,2,2,2,3,4,4,3,2,1,1,2,3,2,1,3,2,1,1,3,1,1,2,3,3,2,3,3,3,2,2,2,2,1,1,2,2,2,2,2,1,3,1,1,2,1,3,1,2,1,9,3,3,4,4,2,1,3,1,3,3,2,2,3,1,4,9,4,4,1,6,0.74
"1,005",2,6,1,2,4,57,1958 ,3,2,2,2,2,2,2,2,2,1,4,1,1,2,2,4,4,5,4,4,4,5,3,3,1,3,2,3,4,5,2,2,4,2,2,3,3,3,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,3,2,1,2,2,2,3,3,5,5,5,2,2,2,2,4,2,1,3,1,1,1,3,1,1,3,3,2,2,3,3,3,2,2,4,4,1,2,2,2,2,2,2,1,3,1,1,1,1,2,1,3,1,8,3,2,3,1,2,1,1,1,2,2,2,2,3,98,4,10,3,3,1,6,0.74
"1,006",2,6,1,2,4,50,1965 ,2,2,3,2,2,3,3,2,2,3,3,3,3,1,2,3,2,4,3,3,3,3,1,1,1,3,2,3,3,4,3,2,4,4,4,4,4,4,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,2,3,3,3,2,2,2,2,2,2,1,4,4,2,3,3,3,3,1,2,2,3,3,1,3,4,1,3,3,3,1,4,4,4,1,4,4,4,1,4,4,4,4,3,3,2,2,3,3,3,3,2,2,3,3,2,2,4,2,8,2,3,3,1,3,3,3,3,5,9,2,2,3,98,3,8,3,4,3,11,0.74
"1,007",2,6,1,2,4,52,1963 ,2,3,3,4,1,1,1,1,2,2,3,2,2,2,3,3,4,3,5,5,2,3,3,2,2,2,2,3,3,5,3,3,4,3,3,4,4,2,2,2,1,2,1,1,1,1,1,1,2,3,2,2,3,1,3,1,1,2,4,4,1,4,2,2,1,1,1,3,5,5,5,5,2,2,3,3,3,5,2,2,1,3,3,3,1,3,4,3,1,1,3,2,2,2,4,2,1,2,2,3,3,3,3,1,2,1,1,2,2,2,2,2,1,8,2,3,4,1,1,3,3,4,2,2,2,2,3,1,4,9,4,4,3,6,0.74
"1,008",2,6,1,2,3,47,1968 ,5,3,3,2,2,2,2,2,2,1,2,3,3,5,1,3,4,5,5,3,5,5,1,1,2,4,1,4,1,5,1,1,4,2,2,2,4,2,2,2,1,2,1,1,1,1,1,1,1,1,4,3,2,3,2,1,1,1,1,1,1,1,1,5,4,4,4,3,4,4,4,2,2,1,3,4,2,1,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,2,2,2,1,2,2,1,3,2,1,2,1,3,1,3,1,6,1,3,4,1,2,2,4,1,2,2,2,3,4,2,4,11,3,3,1,6,0.69
"1,009",2,6,1,2,3,48,1967 ,1,2,4,3,1,1,1,1,2,2,4,1,2,1,3,3,5,5,5,5,5,5,3,3,2,3,2,3,3,4,3,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,5,3,2,3,1,1,2,1,1,2,1,1,1,4,4,4,4,3,3,3,3,2,2,2,3,4,1,1,3,4,1,1,1,1,1,2,3,2,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,1,2,3,1,1,1,1,1,4,1,5,2,3,4,4,2,2,2,2,2,2,2,2,3,98,4,10,4,4,2,6,0.69
"1,010",2,6,1,2,3,49,1966 ,4,4,5,3,3,2,3,3,2,3,3,2,3,1,4,4,2,4,3,3,3,3,2,1,2,3,1,3,3,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,2,2,2,3,2,1,2,1,4,4,2,2,3,3,3,1,2,2,3,3,1,3,4,1,3,4,4,1,4,3,4,1,3,4,4,1,2,3,3,4,3,3,3,2,2,2,3,3,2,2,3,3,2,2,3,2,8,2,4,3,4,3,3,3,3,5,9,2,2,3,98,4,9,3,3,3,11,0.69
