id,ara,siz,sex,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a34,Q11,Q12,a37,a39,a41,Q13,Q14,Q15,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,Q18,a67,a68,Q19_1,Q19_2,Q19_3,Q19_4,Q20,a74,a75,a76,a77,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,Q27,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,mar,rel,edc,job,inc,b57,b58,b59,b60
1026,6,1,2,51,1,2,3,2,2,2,2,2,2,3,3,1,1,3,2,5,5,5,5,2,2,2,1,2,1,6,4,3,2,3,4,3,3,3,4,4,2,2,2,2,1,1,1,1,1,1,3,3,3, ,2,3,3,2,2,2,2,3,2,2,2,2,2,3,1,2,1,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,3,1,5,3,1,2,1,1,1,1,2,1,3,4,3,4,1,1,1,3,2,3,2,4,5,5,2,2,1,3,9,4,3,3,1,10
1027,6,1,2,56,3,4,6,4,3,3,3,2,2,2,4,2,5,3,3,3,3,4,4,3,4,3,1,2,1,7,4,4,2,1,4,3,3,4,4,3,2,2,1,2,1,1,2,2,2,1,1,4,5,1,3,3,2,3,3,3,3,1,3,2,3,3,1,3,1,1,2,2,2,1,3,2,2,3,3,3,3,2,2,1,5,5,5,3,3,2,2,3,1,1,1,2,3,3,2,4,4,4,1,2,2,2,1,3,2,4,5,5,3,2,98,1,9,3,4,4,2,11
1028,6,1,2,55,3,2,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1,3,7,3,3,2,3,3,3,3,3,4,3,2,2,1,2,2,1,2,2,2,2,3,2,3, ,3,2,3,2,3,1,2,1,2,3,3,3,1,3,4,1,2,2,2,1,3,4,4,3,2,3,3,2,3,3,5,5,5,5,5,5,2,3,1,2,1,2,2,2,2,2,2,3,1,2,3,3,2,2,2,3,4,4,2,2,1,3,9,6,3,3,1,9
1029,6,1,1,63,2,2,3,2,2,2,2,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,4,8,3,3,3,3,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,3,3,3,3, ,3,3,2,3,3,2,3,1,3,3,3,2,1,4,1,2,2,3,3,3,3,2,4,3,2,3,2,2,3,3,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,2,3,3,2,3,3,3,2,2,2,2,4,4,2,2,98,2,5,2,4,5,3,11
1030,6,1,2,62,1,1,2,1,2,1,1,1,1,1,2,1,5,2,2,3,2,3,4,3,4,1,1,2,3,9,2,2,2,4,4,3,3,4,4,3,2,2,1,2,2,1,2,2,3,3,3,2,3, ,2,3,3,4,4,3,4,1,2,2,4,1,3,2,1,3,3,2,3,3,3,4,4,3,4,2,2,4, ,1,2,2,2,2,2,1,1,3,2,1,3,2,3,3,3,3,3,2,1,2,2,3,1,2,3,4,5,5,3,2,98,2,5,3,4,4,2,10
1033,5,1,1,23,3,4,6,3,3,3,3,3,4,1,4,3,8,3,4,5,5,2,4,5,5,3,1,2,3,8,4,4,2,1,3,1,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,3,4,1,2,4,4,5,5,5,5,3,4,4,4,1,1,2,4,1,1,1,1,1,3,3,2,4,4,4,4,1,4,2,5,5,5,1,1,1,1,3,1,2,1,4,4,4,4,4,5,1,1,1,1,3,1,5,5,5,5,5,3,1,6,4,10,5,4,5,1,5
1034,5,1,1,20,3,2,2,3,2,3,2,3,1,1,2,2,1,3,3,5,5,2,4,2,4,1,3,2,3,7,2,3,3,2,4,2,2,4,4,2,2,2,2,2,1,1,2,2,1,2,3,3,4,4,3,3,2,5,5,5,2,2,2,2,4,3,2,2,1,3,2,1,3,3,3,3,3,4,4,4,4,2,3,3,2,2,5,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,1,3,3,3,3,3,2,5,5,5,2,1,98,4,10,7,1,1,1,5
1035,5,1,1,27,3,3,5,2,3,3,1,1,2,1,3,1,1,2,3,3,4,5,4,3,4,1,1,2,2,9,4,4,2,3,4,3,3,3,4,3,2,2,2,2,1,1,2,3,3,3,3,2,3, ,3,3,3,4,4,4,2,2,2,3,3,3,4,2,1,1,3,2,2,3,3,2,3,2,2,2,2,2,2,3,2,2,3,1,2,2,2,3,1,2,1,2,3,3,3,3,3,3,2,3,4,4,3,3,2,3,5,3,3,1,1,4,2,7,2,3,1,5
1036,5,1,1,23,2,2,2,2,1,1,1,2,1,1,3,1,1,3,3,2,2,1,4,3,3,1,3,2,1,6,3,2,2,1,3,2,3,3,3,3,2,2,2,2,1,1,1,1,2,2,2,2,2, ,3,3,3,3,3,3,3,1,2,2,2,2,3,4,1,1,2,2,2,1,3,2,2,1,3,3,3,1,2,1,1,1,1,1,1,1,3,2,2,1,1,1,2,3,2,3,2,3,2,4,2,2,1,1,3,5,5,5,2,1,2,4,10,2,3,5,2,5
1037,5,1,1,25,1,1,2,1,1,2,1,2,2,2,3,3,1,1,3,3,3,3,3,3,4,1,1,1,5,5,3,3,3,3,2,2,2,3,3,2,2,2,1,2,1,1,2,2,2,3,3,2,2, ,3,3,3,4,4,4,3,1,3,2,4,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,3,1,1,1,2,2,3,2,2,3,2,4,3,2,2,3,1,2,2,3,1,1,1,4,5,4,2,1,1,4,10,7,3,3,2,13
1038,5,1,2,26,2,2,3,2,2,2,2,2,3,2,1,2,3,3,3,3,3,4,3,2,3,3,1,2,3,8,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2, ,2,2,3,3,3,3,2,2,2,2,3,2,4,2,1,2,3,2,2,3,4,4,4,3,3,4,3,3, ,2,5,5,5,4,4,4,1,3,1,1,1,2,2,2,1,4,2,3,1,2,2,2,1,1,2,1,4,3,2,1,2,4,10,2,4,6,5,5
1039,5,1,2,22,4,4,5,2,1,2,3,2,1,1,4,1,2,2,3,4,4,3,3,4,3,2,1,1,1,7,3,4,3,3,2,3,4,4,4,4,2,2,2,2,3,2,3,2,2,1,2,2,2, ,3,3,3,3,4,2,1,1,1,1,3,1,2,1,1,4,4,3,3,1,1,4,1,1,2,2,2,1,3,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,3,4,4,3,2,1,1,4,2,4,5,3,4,2,1,98,4,10,3,3,3,2,5
1040,5,1,2,26,2,2,2,2,2,2,2,2,1,1,2,1,5,2,3,4,4,2,4,5,5,2,3,2,3,7,2,3,1,2,4,2,3,3,3,1,2,2,1,2,2,1,1,2,2,1,2,2,2, ,3,3,3,4,4,3,3,1,3,3,4,2,2,1,1,1,3,1,1,3,4,4,3,4,3,3,3,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,4,3,3,1,1,2,4,3,2,5,4,2,13
1041,5,1,2,21,2,2,3,2,2,2,1,2,1,1,2,2,1,2,3,4,4,5,4,3,3,2,1,2,1,8,4,3,2,2,3,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,3,2,3, ,3,3,2,4,4,4,3,2,3,3,3,2,1,1,1,1,2,1,2,1,1,1,1,3,2,3,3,1,4,1,4,4,3,2,2,2,3,3,1,1,1,2,1,2,2,2,3,3,2,3,3,3,3,3,4,5,2,3,2,1,2,4,10,6,2,3,1,5
1042,5,1,2,19,2,2,5,3,2,1,1,1,1,1,1,2,5,2,2,4,5,2,3,4,5,3,1,2,3,7,4,3,1,1,3,2,2,4,4,3,2,2,2,1,1,1,1,2,2,1,4,4,4,1,3,4,2,4,4,2,2,3,1,3,1,1,4,1,1,4,4,1,1,3,4,2,2,4,4,1,1,1,4,3,1,2,2,1,1,1,1,4,1,1,1,1,2,2,1,2,5,4,1,1,1,3,1,1,1,5,5,5,1,1,2,4,10,3,3,3,1,13
1043,5,1,1,30,3,3,5,2,2,2,2,3,3,2,3,3,3,2,3,4,3,2,3,3,2,3,1,5,1,1,3,3,2,1,3,1,1,1,4,1,2,2,2,2,1,1,1,1,1,1,2,2,3, ,2,3,3,3,3,3,2,1,1,2,3,1,4,3,3,2,2,2,3,1,3,3,3,3,3,3,3,2,2,3,5,5,1,1,1,1,4,3,1,1,2,2,1,1,2,2,1,3,2,2,2,2,1,1,1,3,5,5,3,1,3,4,10,7,2,2,1,5
1044,5,1,1,34,1,2,3,2,1,2,1,1,1,1,4,2,5,1,4,4,5,4,4,4,4,3,3,2,1,3,2,3,1,2,1,2,1,1,4,2,2,2,1,2,1,1,2,2,2,2,1,2,3, ,3,2,2,4,5,2,5,2,2,1,4,4,3,2,1,2,3,2,2,3,3,3,3,3,4,4,3,1,4,3,2,3,2,1,1,1,1,2,1,1,1,1,2,3,2,1,3,3,3,2,3,3,1,3,4,1,5,5,2,2,98,3,2,3,4,6,4,13
1045,5,1,1,37,1,4,3,1,2,3,1,2,1,4,2,1,1,1,3,3,4,5,5,4,3,2,1,1,4,1,2,2,1,4,4,3,2,2,4,3,2,2,2,2,1,2,2,2,2,4,4,1,1, ,4,3,1,3,3,3,5,1,2,2,3,3,3,1,1,3,4,2,2,4,3,3,3,3,3,3,3,1,1,3,1,4,3,1,1,1,2,1,1,1,1,1,1,1,2,2,1,4,3,1,1,1,1,5,1,3,5,5,2,2,99,4,3,3,5,6,2,13
1046,5,1,1,31,1,2,2,1,1,1,1,2,2,1,1,1,1,2,3,4,4,2,4,2,4,3,1,2,1,6,4,4,3,3,2,2,4,4,4,3,2,2,1,2,1,1,1,2,2,4,3,1,2, ,2,2,2,5,5,5,5,1,1,1,4,3,3,1,1,3,3,3,3,3,3,3,3,4,4,4,4,2,2,1,3,5,4,1,1,1,4,4,1,1,2,2,2,2,3,3,2,4,3,2,2,2,2,2,3,3,3,4,2,1,98,4,6,5,3,4,2,5
1047,5,1,1,30,1,1,3,3,2,3,1,2,2,1,3,2,5,3,3,4,5,4,3,4,4,1,1,2,1,8,3,3,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,3,2,2,2, ,3,3,3,4,5,4,3,1,2,3,3,2,1,3,1,2,2,2,2,3,3,3,3,3,3,3,3,2,1,1,2,2,4,1,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,3,3,3,4,4,2,1,2,5,6,4,4,4,1,2
1048,5,1,2,34,2,2,3,2,2,2,2,2,2,1,3,1,5,2,3,1,2,4,4,5,4,2,1,2,2,8,2,3,1,2,3,3,2,3,4,3,2,2,1,2,1,1,1,2,2,2,3,3,3, ,3,3,3,5,5,3,5,1,2,3,3,3,1,3,3,1,2,1,1,1,3,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,3,2,1,2,3,3,3,3,3,4,2,1,1,4,4,2,4,5,4,2,3,2,1,4,3,3,2,3,1,5
1049,5,1,2,31,1,2,3,2,1,1,1,1,1,1,1,1,1,2,2,3,5,2,5,5,5,3,1,2,1,6,4,4,2,2,4,4,4,4,4,3,2,2,1,2,1,1,1,1,1,2,2,3,3, ,2,3,4,3,3,3,2,2,2,2,2,2,2,1,1,3,2,2,1,3,4,4,4,4,3,3,1,1,2,3,3,3,3,1,1,1,2,2,1,1,1,1,2,2,2,4,4,3,3,1,1,1,3,2,2,4,5,5,3,2,98,4,9,3,4,4,2,5
1050,5,1,2,37,1,1,3,2,3,3,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,1,1,10,4,4,3,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,1,3, ,2,3,1,5,5,5,5,2,1,1,4,1,2,4,1,1,2,2,2,3,3,3,3,4,4,4,4,1,1,3,2,2,3,1,1,2,1,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,1,1,1,1,5,5,2,2,2,5,3,7,3,3,1,5
1051,5,1,2,37,2,2,3,3,2,2,2,3,2,2,2,2,1,2,2,4,4,3,4,4,4,1,3,2,2,6,3,3,2,2,4,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3, ,3,3,2,2,3,2,2,2,2,3,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3, ,1,5,5,5,2,2,2,2,2,1,1,1,2,2,2,2,2,4,4,3,2,2,2,3,3,4,4,4,4,3,2,1,4,2,4,4,5,2,5
1052,5,1,2,37,2,2,3,1,2,2,1,2,2,1,2,1,5,2,3,3,4,4,4,3,3,2,1,1,2,5,3,3,2,1,3,2,2,2,3,3,2,2,1,2,1,1,1,1,1,1,2,3,4,4,3,3,3,4,4,2,1,2,3,2,3,2,1,3,1,1,1,1,1,3,3,3,3,4,3,3,4,1,2,1,2,2,2,2,3,2,2,3,1,1,1,1,1,1,2,2,3,4,3,2,3,2,3,2,5,4,4,5,2,2,1,3,9,4,4,4,4,5
1053,5,1,1,49,1,1,3,2,3,3,2,1,1,1,2,4,1,1,3,5,1,5,5,2,3,3,3,2,3,10,1,3,1,3,1,1,1,4,4,3,2,2,2,2,1,1,1,2,2,3,3,2,3, ,4,4,4,3,3,3,2,2,3,3,3,1,4,2,1,2,4,2,2,3,3,3,3,3,3,4,3,3, ,3,2,2,4,2,2,2,2,3,1,1,1,1,3,3,2,3,3,3,2,4,4,4,3,2,4,4,5,4,2,2,98,3,4,2,3,3,1,13
1054,5,1,1,42,1,2,2,2,2,2,1,2,2,3,2,2,5,2,2,2,3,2,4,3,3,3,1,2,2,10,3,2,2,3,3,2,2,2,4,2,2,2,1,1,1,1,1,2,2,3,3,2,3, ,2,2,2,4,4,4,4,1,2,2,3,2,3,4,1,1,4,3,3,1,3,4,4,2,3,3,3,3, ,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,3,3,2,2,3,2,5,3,3,2,1,4,8,4,2,3,4,15
1055,5,1,1,40,1,2,2,1,1,1,2,2,1,1,2,1,3,1,1,4,4,2,4,4,4,2,1,2,1,7,3,3,1,3,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,2,3,2,1, ,3,3,2,4,4,4,4,2,2,2,3,2,3,2,1,3,3,3,3,3,3,3,3,4,4,4,4,3, ,1,2,3,4,1,1,1,2,1,2,1,1,1,2,2,3,2,4,3,1,3,3,3,1,1,1,2,5,4,2,2,98,4,6,3,4,3,1,13
1056,5,1,1,47,2,2,2,2,2,2,4,3,2,2,3,1,5,4,3,4,4,4,4,4,2,3,1,1,2,8,2,3,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,3,2,2,3, ,3,3,2,4,4,2,4,1,2,2,3,4,1,3,1,1,3,2,2,3,3,3,3,3,4,4,4,2,3,3,2,3,4,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,5,5,3,3,2,98,4,6,7,3,3,1,12
1057,5,1,2,41,1,2,3,2,2,1,2,3,1,1,2,1,1,3,4,3,5,4,4,4,4,3,1,1,1,7,4,3,2,2,4,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,3,2,3, ,3,3,3,3,3,3,1,1,3,2,4,3,1,1,1,2,2,1,1,3,3,3,3,3,3,3,3,1,3,3,1,1,5,3,5,2,2,2,2,1,1,1,1,3,2,3,4,3,4,1,2,3,2,1,3,5,5,4,3,2,2,4,6,7,3,4,2,5
1058,5,1,2,48,1,1,1,1,3,2,3,2,2,3,1,1,1,1,1,1,2,4,2,2,2,3,1,3,2,9,4,2,1,2,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,2,3, ,3,3,2,5,5,4,5,1,2,1,3,1,2,3,2,1,2,1,1,3,4,1,1,2,4,2,2,1,4,1,1,1,3,1,2,2,2,3,1,1,1,1,1,1,3,2,3,2,1,2,3,3,1,3,1,1,1,1,2,2,1,3,2,5,2,3,1,5
1059,5,1,2,44,2,2,4,3,3,3,2,2,2,3,4,2,1,2,3,5,1,5,5,5,4,1,1,2,2,8,3,3,2,2,4,3,3,3,4,4,2,2,2,2,1,1,1,1,2,2,2,3,3, ,2,3,3,2,2,2,1,2,2,2,2,2,1,3,1,1,2,1,1,1,1,1,4,1,2,2,2,1,4,2,2,2,1,2,2,1,2,3,2,2,1,1,2,3,2,3,2,2,1,2,2,2,2,2,2,2,5,5,2,2,2,3,2,5,3,4,1,5
1060,5,1,2,45,2,2,2,1,2,2,3,3,2,3,1,1,2,3,4,5,5,4,4,5,5,3,3,1,3,6,3,3,2,3,3,3,3,3,4,3,2,1,1,2,1,1,1,2,2,3,3,2,3, ,3,3,3,4,4,2,2,2,2,2,3,3,4,1,1,2,2,2,3,3,3,3,2,3,3,3,3,1,3,1,2,4,2,2,2,3,2,2,2,1,2,2,3,3,2,3,3,3,1,3,3,4,1,1,3,3,4,5,3,2,98,4,6,5,4,4,2,13
1061,5,1,2,40,2,2,2,2,2,3,3,2,2,2,2,2,3,2,3,3,4,4,3,4,4,2,3,2,3,7,3,2,2,4,2,2,3,4,3,2,2,2,2,2,1,1,1,1,1,1,2,3,4,1,3,3,3,3,3,3,3,2,3,2,3,2,4,3,1,1,1,2,2,3,3,3,4,2,2,3,2,2,2,1,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,3,5,5,3,2,1,3,9,6,3,3,1,5
1062,5,1,1,57,1,2,6,1,1,1,1,1,2,2,1,1,1,1,1,4,5,2,4,4,5,2,1,2,1,8,4,3,1,2,4,2,2,4,4,2,2,2,1,2,1,1,2,2,2,1,3,2,3, ,2,3,2,5,5,2,4,1,3,1,3,2,3,4,1,1,3,3,4,1,3,4,4,4,4,3,4,1,3,1,1,3,4,1,1,1,2,2,1,1,1,2,1,2,2,3,2,2,1,2,2,4,1,1,1,1,5,5,3,2,98,2,2,2,5,6,2,5
1063,5,1,1,53,1,2,3,1,1,1,1,1,1,1,3,1,1,2,3,4,2,4,4,4,4,2,1,2,1,8,3,3,2,2,2,2,2,2,4,3,2,2,1,2,1,1,1,1,2,3,2,2,3, ,3,3,2,4,4,3,4,2,3,2,2,2,1,2,1,1,2,2,2,1,3,2,2,3,4,4,4,1,3,1,1,3,4,2,2,1,2,3,1,1,1,1,1,1,3,2,3,2,2,1,3,3,1,2,5,4,1,5,2,3,7,2,2,2,4,5,1,5
1064,5,1,1,57,1,2,3,3,3,2,1,2,1,3,4,1,10,3,4,5,5,4,4,3,3,3,1,2,1,8,4,3,3,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,4,4,4,3, ,1,3,3,4,4,5,2,2,3,1,4,1,4,2,1,2,2,2,3,1,2,3,2,4,4,3,3,1,2,2,2,4,4,1,1,1,2,2,1,1,2,2,2,3,2,4,4,2,1,2,3,3,2,1,3,4,4,5,4,3,3,1,2,1,5,6,1,5
1065,5,1,2,51,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,4,1,2,1,1,2,4,1,1,6,3,2,2,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,2,3,2,2, ,2,2,2,3,3,3,3,2,3,2,3,3,2,3,1,1,2,3,4,1,1,2,2,1,2,3,3,2,2,3,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,4,4,4,2,2,2,3,1,1,2,1,4,2,3,5,1,3,3,2,5,6,5,13
1066,5,1,2,50,2,2,3,3,2,2,2,2,2,3,4,2,2,3,3,3,5,4,4,3,4,3,1,1,3,5,3,3,2,3,3,3,3,3,2,2,2,2,2,2,1,1,1,2,2,3,3,3,3, ,3,3,3,3,3,2,2,1,2,2,2,2,3,4,1,1,2,3,3,3,3,3,3,3,3,3,3,1,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,3,3,3,2,2,2,4,2,2,5,3,3,3,3,2,98,3,9,6,3,4,2,6
1067,5,1,1,60,1,1,3,2,2,3,1,2,1,2,3,1,1,2,3,2,4,4,4,3,2,3,4,4,3,6,3,3,2,2,4,3,3,3,4,3,2,2,1,2,3,2,2,1,2,1,2,2,3, ,3,3,3,3,3,3,3,2,4,3,3,4,1,3,1,2,3,3,3,1,2,3,4,2,3,4,3,2,2,3,2,5,3,1,2,2,2,2,1,1,1,2,2,3,2,4,4,4,3,3,4,4,1,2,1,1,5,2,2,2,2,2,5,2,5,5,2,13
1068,5,1,2,65,2,2,3,2,2,3,1,2,2,2,3,2,3,2,3,5,4,4,4,4,4,2,1,1,2,7,2,2,2,3,4,4,4,4,4,3,2,2,1,2,2,2,2,2,2,3,3,2,4,4,3,3,2,4,4,3,3,2,2,3,2,2,1,2,1,1,3,2,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,2,2,2,2,2,2,3,2,2,3,2,3,2,2,4,2,3,3,3,2,2,4,4,4,4,2,2,1,1,9,2,4,5,2,13
1069,13,2,1,21,2,2,2,3,3,2,2,2,2,1,4,1,2,2,3,3,1,2,3,4,2,2,2,2,3,3,3,3,1,1,1,3,4,4,3,4,2,2,1,2,2,1,1,1,2,2,2,3,3, ,3,3,3,3,3,2,2,2,3,3,3,3,1,1,1,1,3,2,2,1,3,2,4,3,3,4,2,1,3,1,5,5,5,2,5,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,2,2,3,3,3,3,2,1,3,3,12,2,3,4,1,13
1070,13,2,1,20,1,2,3,2,1,2,2,1,1,2,3,1,1,1,2,2,2,3,3,4,4,1,1,1,3,8,3,2,2,2,4,4,4,2,4,2,2,2,2,2,2,1,1,1,1,1,2,3,3, ,3,2,2,4,4,4,4,1,2,2,3,2,1,3,1,2,2,2,2,3,3,2,2,4,4,4,4,2,2,3,5,5,2,2,5,5,2,3,1,1,2,2,3,3,3,4,4,2,1,2,3,3,2,2,2,2,3,3,2,1,1,3,12,2,4,4,1,4
1071,13,3,1,20,2,2,5,3,2,2,2,2,2,1,4,2,5,3,3,5,5,5,4,5,5,3,3,2,1,3,4,4,4,2,2,2,4,4,4,4,2,2,1,2,1,1,4,1,1,1,3,3,4,1,3,3,3,3,3,2,2,2,3,3,4,2,1,4,4,1,1,1,1,3,3,3,3,4,4,4,4,1,4,3,2,4,4,2,1,3,3,2,2,1,1,2,2,2,2,2,4,3,3,2,3,3,4,1,3,4,4,5,3,1,2,3,6,2,5,6,1,13
1072,13,2,1,22,2,2,2,2,2,1,2,2,2,2,3,2,1,2,3,4,2,2,2,2,2,2,1,1,3,8,3,3,2,1,2,2,3,3,3,4,2,1,1,2,2,2,2,3,3,2,2,2,2, ,3,3,3,3,3,3,3,1,2,2,3,2,1,3,1,1,2,1,1,1,4,4,4,2,3,3,2,1,2,3,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,3,3,2,4,3,4,10,4,3,4,2,13
1073,13,2,1,25,1,2,2,2,2,1,2,2,1,1,3,2,5,2,2,4,5,1,3,3,4,3,1,2,1,8,2,3,2,2,2,2,4,4,4,3,2,2,1,2,1,1,1,2,3,2,2,2,3, ,2,2,3,4,4,2,2,2,3,3,3,3,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,2,1,1,2,3,5,1,5,2,2,2,1,1,2,3,3,4,3,3,3,2,2,2,2,3,3,2,3,3,4,4,1,1,98,4,10,3,4,4,2,13
1074,13,2,2,27,1,1,1,1,1,1,2,1,1,3,3,2,1,2,3,4,4,4,4,4,4,2,1,2,3,7,3,3,2,3,2,4,4,4,4,2,2,2,2,2,2,2,2,2,1,3,3,2,2, ,3,3,2,4,4,4,4,1,2,2,2,2,2,3,1,1,1,2,1,1,1,2,3,2,2,3,3,2,2,1,5,5,5,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,4,4,4,4,4,2,1,98,4,6,5,1,2,1,13
1075,13,2,2,29,4,3,4,3,3,3,3,2,2,1,2,1,3,3,4,3,3,2,5,5,5,3,1,2,1,6,3,4,2,2,4,4,4,4,4,4,2,2,1,2,2,1,1,1,1,1,2,3,3, ,2,2,3,2,3,1,1,2,3,3,3,3,2,3,4,1,2,1,1,3,4,4,4,1,3,3,3,1,3,2,3,3,3,3,3,1,2,2,1,1,1,1,1,1,2,4,3,3,3,2,2,2,3,1,2,3,2,5,2,2,98,4,6,3,4,5,1,13
1076,13,2,2,20,2,2,5,2,1,1,2,2,2,1,1,1,3,2,3,4,3,4,3,4,4,2,1,2,3,5,2,2,2,2,2,1,2,2,3,3,2,1,1,2,2,2,2,2,1,2,2,2,2, ,2,3,2,4,4,4,3,2,2,2,3,2,3,1,1,3,2,1,2,3,3,3,3,4,3,3,3,1,2,1,2,2,3,2,2,2,4,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,1,3,3,4,4,3,2,1,2,4,10,4,3,4,1,13
1077,13,2,1,33,1,2,4,1,1,1,1,1,1,2,3,2,1,3,3,5,5,3,3,3,4,1,1,1,3,6,1,1,1,3,4,1,4,4,4,1,2,2,2,2,2,2,2,2,1,4,4,1,1, ,3,3,1,5,5,5,5,1,1,1,1,2,4,2,1,1,1,1,1,1,3,2,2,4,4,4,4,3, ,1,4,4,4,4,4,3,2,5,1,1,1,2,2,3,3,3,3,3,1,2,2,2,1,5,5,5,2,2,2,1,98,3,3,5,1,3,1,13
1078,13,2,1,31,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,1,2,1,7,3,3,2,2,3,1,1,1,3,2,2,2,1,2,1,1,1,1,2,1,2,2,3, ,3,3,3,3,3,2,2,2,2,2,3,3,1,2,1,2,4,1,2,3,3,2,2,3,4,3,3,1,1,3,2,2,2,2,2,2,2,2,1,1,1,2,3,3,2,2,4,3,2,2,2,2,1,3,4,4,2,3,1,1,3,4,4,6,4,4,1,13
1079,13,2,1,37,1,2,2,2,2,2,1,1,1,2,2,1,1,1,3,4,4,1,4,2,2,3,1,2,1,7,4,3,3,3,4,3,3,4,3,3,2,2,2,2,1,1,1,1,1,3,3,3,1, ,2,3,2,4,4,4,4,1,2,2,3,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,3,1,2,2,4,2,5,5,2,2,1,1,2,2,2,3,3,3,3,3,2,2,2,2,1,1,3,3,4,5,3,2,98,4,6,5,3,5,1,13
1080,13,3,1,31,2,2,4,3,3,2,2,2,2,3,3,1,2,3,3,4,5,2,2,2,5,2,3,2,3,9,3,4,2,3,3,2,3,2,4,4,2,2,1,2,1,2,1,2,3,3,3,3,3, ,3,3,3,4,4,4,4,1,3,2,3,3,2,1,1,3,2,2,3,3,3,3,3,4,3,3,3,1,2,1,2,2,2,2,2,2,1,3,1,1,1,2,2,2,2,2,2,3,2,2,2,1,1,1,2,4,5,5,3,2,98,3,6,3,3,4,2,13
1081,13,2,1,36,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,3,4,2,4,3,2,3,3,1,2,6,3,3,1,3,3,2,2,4,4,3,2,1,1,2,1,1,1,2,3,3,4,3,3, ,3,3,1,5,5,5,5,1,2,1,3,1,3,2,1,1,1,1,1,3,3,3,3,3,3,3,3,1,2,3,2,3,3,2,2,2,2,2,1,1,1,1,1,1,2,1,2,3,1,1,2,2,1,1,3,2,3,3,1,1,3,4,6,3,3,4,1,13
