id,wara,siz,ara,sex,wage,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a35,a36,Q11,Q12,a39,Q13,Q14,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a64,a65,Q18,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,Q19_1,Q19_2,Q19_3,Q19_4,Q20,b07,b08,b09,b10,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b54,b55,b56,b57,b58,Q27,b60,b61,job,mar,edc,rel,inc,b70,b71,b72,b73,wt
1099,13,2,3,2,44,3,1,2,5,1,1,1,1,1,1,1,2,2,2,1,2,2,3,3,2,3,3,3,2,2,2,2,2,3,3,4,4,3,4,4,4,3,2,2,1,2,1,1,1,1,1,1,2,1,1, ,1,1,4,4,1,1,1,4,1,2,2,2,2,3,4,4,1,4,4,4,4,1,2,2,3,2,3,1,1,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,2,3,1,4,4,4,2,3,3,4,4,3,2,3,98,3,4,3,2,13,1
1100,13,2,3,2,46,3,2,2,4,2,2,2,1,2,2,2,3,3,2,3,2,3,4,4,4,3,3,2,2,1,2,1,3,3,2,3,4,3,3,4,4,3,2,2,2,2,1,1,2,2,2,1,3,2,3, ,2,2,3,3,2,3,2,3,3,2,3,2,3,3,3,3,2,3,3,3,3,1,2,2,3,2,1,3,3,1,1,2,1,1,2,1,2,3,3,3,3,1,2,2,2,2,1,5,5,5,2,5,2,2,2,3,3,1,2,2,2,3,2,2,2,3,6,3,2,2,2,4,3,2,3,4,2,2,1,4,4,4,2,13,1
1101,13,3,3,2,47,3,4,3,6,4,3,3,3,3,3,3,3,1,3,1,4,4,5,4,5,5,5,5,3,3,1,4,4,3,4,2,4,3,3,3,4,3,2,2,2,2,1,1,1,1,1,1,2,1,2, ,2,3,4,3,2,4,4,4,3,3,3,2,2,1,1,3,3,2,2,1,1,2,3,3,3,3,9,3,4,1,1,2,2,3,2,3,3,3,4,2,3,2,2,2,2,2,3,5,5,5,1,5,2,2,1,1,1,1,1,2,1,4,1,1,2,3,5,2,4,2,2,2,2,2,4,4,2,2,98,3,3,4,2,13,1
1102,13,2,3,2,47,3,1,2,3,2,2,2,2,1,1,1,3,2,2,1,2,2,2,4,4,4,4,5,3,3,1,4,4,3,2,2,4,3,4,3,4,3,2,2,2,2,2,1,2,2,1,1,2,2,3, ,2,2,3,3,1,1,1,1,4,2,1,1,2,2,2,2,2,4,4,4,3,1,3,2,3,2,1,3,2,1,2,2,2,3,3,3,3,2,3,2,2,1,1,1,1,1,1,3,3,3,3,2,2,3,1,2,1,1,2,2,2,3,2,2,3,3,8,2,4,2,2,2,3,2,4,5,2,2,98,2,3,4,2,13,1
1103,13,3,3,1,50,4,1,1,3,1,2,2,1,1,1,2,2,1,1,4,2,3,3,4,5,3,5,5,1,1,3,1,1,3,2,1,2,2,3,4,4,4,2,2,2,2,1,1,1,1,2,3,1,2,1, ,1,2,3,2,1,2,1,1,1,5,2,2,2,1,2,2,3,2,2,2,1,3,2,1,2,2,1,3,1,1,2,4,4,3,2,4,4,3,3,3,3,2,2,2,4,4,3,5,3,5,2,5,3,1,1,1,1,2,1,2,2,3,2,3,4,4,5,2,3,3,2,2,2,2,3,1,2,2,1,1,4,6,3,13,1
1104,13,2,3,1,52,4,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,3,1,2,2,2,1,1,1,1,2,2,1,1,3,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2, ,2,1,2,2,3,2,1,3,1,2,2,1,3,3,1,2,2,2,2,2,2,1,2,2,2,2,4,3,1,1,2,3,4,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,3,1,1,2,2,3,2,2,3,4,5,2,4,2,2,3,2,2,4,4,2,3,1,4,2,3,2,13,1
1105,13,2,3,1,54,4,5,2,6,2,1,2,1,1,1,1,4,2,1,5,1,2,5,5,5,5,5,5,3,1,1,2,3,1,2,1,2,2,1,1,4,1,1,2,2,2,1,1,1,1,1,1,1,1,1, ,2,2,4,3,1,1,1,2,1,2,2,1,1,1,1,1,3,4,4,2,3,1,3,2,3,2,1,4,1,1,1,1,1,3,2,3,3,3,3,3,3,1,1,1,1,1,1,1,4,4,1,1,1,3,1,2,1,2,2,1,1,4,2,1,2,4,6,2,2,4,1,3,3,2,3,2,2,3,1,3,4,5,4,13,1
1106,13,3,3,1,56,4,1,2,3,1,1,1,1,1,1,1,1,1,1,5,1,2,4,2,1,4,2,1,2,1,2,2,2,3,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,2,2,1, ,2,2,4,3,1,1,1,4,4,4,2,2,1,1,1,1,2,5,5,5,5,1,2,1,4,4,1,4,1,1,3,3,3,1,2,3,2,3,3,3,3,1,1,1,1,1,1,1,3,4,1,1,1,2,1,2,2,1,1,2,1,2,1,2,3,4,8,2,3,4,2,2,2,2,3,4,2,2,98,3,3,3,1,13,1
1107,13,2,3,2,50,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,4,4,4,4,4,4,3,2,3,1,3,3,2,3,4,3,3,3,4,2,2,2,1,2,1,1,1,2,1,1,3,5,3, ,3,2,4,4,1,2,2,2,3,2,2,2,2,2,2,2,2,4,4,2,3,2,3,3,3,3,1,2,1,2,3,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,5,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,7,3,3,4,4,3,3,1,4,2,2,2,3,2,3,3,2,13,1
1108,13,3,3,2,53,4,1,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,3,3,2,2,2,3,2,2,3,2,1,2,3,4,2,4,4,2,2,1,2,3,2,3,3,2,2,2,3,2, ,1,2,3,3,2,3,4,2,5,2,4,1,3,1,5,3,3,2,1,3,5,2,2,3,2,4,1,2,3,1,2,2,4,2,3,2,2,4,3,3,4,4,2,3,2,2,2,1,1,2,2,2,3,3,2,3,1,1,1,3,1,3,3,2,3,2,1,2,3,4,2,1,2,2,3,3,2,2,98,1,2,3,4,13,1
1109,13,3,3,2,54,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,4,4,4,4,2,2,3,2,2,3,3,2,4,4,4,4,4,4,2,2,1,2,1,1,2,1,1,1,2,2,1, ,2,2,2,4,2,1,1,5,1,1,1,1,1,1,1,2,3,2,2,2,1,2,3,2,3,3,3,3,1,1,2,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,3,1,2,1,1,1,1,2,4,3,1,1,1,2,2,4,2,1,1,1,6,2,5,4,2,2,2,2,4,4,2,2,2,3,3,3,1,13,1
1110,13,3,3,2,55,4,1,1,2,1,1,3,1,1,1,1,4,1,1,1,1,1,2,2,2,2,3,3,3,2,2,1,2,3,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1, ,1,1,4,4,3,1,1,2,2,2,2,1,4,4,1,4,3,5,5,5,4,1,3,2,4,2,1,3,1,1,2,4,2,1,2,3,3,3,3,3,3,2,1,2,2,2,1,1,1,5,1,1,1,1,1,2,2,2,2,3,3,3,2,3,3,4,5,1,2,4,2,2,4,1,3,1,2,1,2,1,2,3,1,13,1
1111,13,3,3,1,62,4,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,3,1,1,3,2,2,3,3,3,4,4,4,4,4,4,2,2,1,2,2,1,2,2,2,1,3,1,3, ,2,2,2,4,4,1,1,4,1,4,4,2,2,1,1,1,3,3,3,3,4,2,1,3,3,3,4,3,1,1,2,4,2,3,3,3,3,3,3,3,3,2,1,1,1,1,3,1,2,2,1,1,1,2,1,3,1,2,1,2,3,4,2,2,2,2,6,4,5,4,3,1,2,2,4,2,2,2,98,2,4,3,1,13,1
1112,13,2,3,1,64,4,1,1,6,1,1,1,1,1,1,1,2,1,1,1,3,3,3,4,4,3,3,3,1,1,3,1,3,3,3,3,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,3,4,3, ,3,2,3,3,1,1,1,4,1,1,1,1,1,1,1,2,3,3,3,3,3,2,2,2,4,2,3,4,1,1,2,2,2,3,3,3,3,4,4,4,4,2,1,1,2,2,3,1,1,1,1,1,1,2,1,1,1,1,1,2,2,4,2,1,1,1,6,4,5,4,5,2,3,2,4,2,2,1,2,1,3,3,1,13,1
1113,13,2,3,2,60,4,4,4,5,2,3,2,2,2,2,1,4,2,2,1,3,4,5,5,5,5,5,5,2,1,1,5,3,4,3,2,4,3,4,4,4,3,2,2,2,2,1,1,1,1,1,1,1,4,4,97,4,2,2,3,2,2,2,2,5,2,2,1,4,4,4,4,2,1,3,2,4,2,3,2,3,2,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,2,1,2,2,2,1,5,5,5,3,5,2,2,1,2,3,2,2,3,3,3,1,3,3,4,8,2,1,4,2,2,3,2,4,5,3,1,98,1,5,6,2,12,1
1114,13,2,3,2,61,4,3,2,6,1,1,1,1,1,1,1,2,2,1,2,2,3,3,4,4,3,4,3,2,2,3,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,1,1,1,1,4,3, ,3,3,3,4,2,1,1,5,1,1,1,1,1,2,2,2,3,3,3,2,3,3,2,2,4,2,1,3,4,1,3,4,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,8,3,4,3,5,2,3,2,4,1,4,1,1,1,4,4,1,13,1
1115,13,3,3,2,65,4,1,1,2,1,1,1,1,1,1,1,3,2,1,1,3,3,3,4,1,5,3,2,3,1,2,2,3,4,1,3,4,4,3,3,4,3,1,2,1,2,1,1,1,1,1,1,1,5,3, ,1,2,3,3,5,1,1,2,2,3,3,1,5,2,1,3,2,4,4,2,2,2,3,2,2,2,1,3,4,1,2,4,3,1,2,3,3,3,3,3,3,2,1,2,2,2,1,5,2,5,1,2,1,1,1,2,1,1,1,3,1,4,2,3,3,4,5,2,4,4,2,2,2,9,4,1,4,2,2,1,5,6,1,13,1
1116,5,1,3,1,20,1,3,1,6,3,2,3,2,3,2,1,3,2,2,4,2,1,3,4,2,4,5,4,3,2,2,2,4,2,2,1,4,1,3,4,4,4,2,2,2,2,1,1,2,2,2,2,3,1,3, ,4,3,2,3,1,1,2,4,3,1,4,3,2,2,1,4,3,3,4,5,4,1,2,2,3,2,3,1,4,1,1,3,3,3,2,3,3,2,3,4,3,2,2,3,4,3,3,2,3,3,1,1,1,3,2,3,2,2,2,3,3,3,1,1,1,3,6,2,5,3,3,3,3,7,3,6,1,2,98,1,4,6,4,5,1
1117,5,1,3,1,23,1,3,2,6,1,4,4,4,4,1,1,4,1,1,3,4,4,5,5,5,5,5,5,3,3,2,4,4,4,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1, ,1,1,3,4,4,5,5,1,5,1,5,1,1,3,1,3,4,1,1,1,1,1,1,1,4,4,1,3,2,1,1,1,1,1,2,1,3,4,4,4,4,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,3,2,3,2,1,4,4,4,2,5,2,3,2,3,1,3,6,1,2,98,1,5,6,2,13,1
1118,5,1,3,1,23,1,2,2,4,2,2,1,1,2,2,2,1,1,1,3,3,2,2,3,4,4,3,5,3,3,1,2,2,3,2,2,2,2,3,3,4,2,2,1,1,2,1,1,1,3,2,2,2,3,2, ,1,2,3,3,2,3,2,4,3,2,3,2,2,3,3,3,2,4,4,3,2,2,2,3,4,4,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,3,3,2,3,1,3,1,2,1,3,2,1,2,1,1,3,3,3,1,2,2,4,8,3,4,4,1,2,2,2,4,6,1,3,98,3,3,4,2,13,1
1119,5,1,3,1,26,1,3,2,5,3,2,2,2,3,3,3,3,3,3,1,2,3,2,2,2,4,4,3,1,2,2,3,2,3,3,1,3,3,3,3,3,3,2,1,1,2,2,2,2,3,3,3,2,1,5,1,2,2,3,3,3,4,3,2,3,3,3,3,3,3,2,2,2,4,4,3,4,1,3,2,3,2,2,4,1,2,3,1,3,3,2,1,2,2,3,2,4,2,2,3,2,3,1,3,3,3,2,3,2,2,2,2,1,1,1,2,2,3,3,2,3,2,6,2,4,2,2,2,3,8,3,3,1,3,98,4,3,4,1,5,1
1120,5,1,3,1,27,1,2,2,6,3,3,4,2,2,2,1,4,2,1,2,2,3,3,3,3,3,3,4,3,2,2,2,3,4,4,2,4,2,3,3,4,4,2,2,1,2,1,1,1,2,2,1,3,3,3, ,4,3,4,3,2,2,3,3,1,1,2,1,2,2,3,3,3,3,3,2,2,1,2,2,4,3,3,2,3,1,2,3,2,1,2,1,4,3,3,3,3,2,2,2,2,2,3,2,1,1,1,1,3,2,2,1,1,1,2,3,3,3,3,1,1,2,7,3,5,4,4,3,2,8,4,6,1,3,98,4,3,4,1,13,1
1121,5,1,3,2,20,1,3,3,6,2,3,2,2,3,2,1,3,2,2,5,3,3,4,4,4,4,5,5,3,3,1,3,3,3,3,1,4,3,4,4,4,4,2,2,2,2,3,2,2,2,2,1,3,1,3, ,1,2,3,3,3,4,2,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,1,1,3,3,3,1,2,3,4,3,3,3,3,2,2,3,3,2,3,3,3,5,3,3,2,3,1,2,2,2,2,3,2,3,1,2,3,3,5,3,3,4,3,3,2,7,4,6,1,3,2,2,3,3,6,5,1
1122,5,1,3,2,20,1,4,3,5,1,2,3,3,3,3,2,3,2,2,1,3,3,2,2,2,2,2,2,1,3,4,1,2,3,3,2,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,3,2,3, ,1,2,3,3,5,3,1,1,2,1,1,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,1,3,3,3,1,2,3,4,2,3,3,3,2,1,3,3,2,3,2,5,5,4,5,2,5,2,3,2,1,2,3,3,3,1,3,3,1,5,2,3,4,2,4,3,7,3,6,1,3,98,1,4,4,2,5,1
1123,5,1,3,2,21,1,3,3,3,3,2,2,3,2,1,1,2,1,1,2,3,3,3,3,2,2,1,1,2,2,1,5,3,3,3,2,3,2,3,4,4,4,2,2,1,2,2,1,1,1,1,1,2,3,4,3,3,3,4,3,3,3,2,3,3,2,2,1,3,3,2,3,3,3,4,3,1,2,2,3,3,1,1,4,2,2,3,4,3,1,2,3,3,2,3,3,3,2,2,2,3,3,1,3,3,2,3,2,3,2,2,3,1,3,2,4,2,4,3,3,2,4,6,1,4,4,1,2,3,7,4,6,1,3,98,2,3,5,2,5,1
1124,5,1,3,2,22,1,2,2,2,3,3,2,2,2,2,1,3,2,2,1,3,4,3,3,3,4,3,3,3,3,3,2,3,4,4,3,4,3,2,2,4,3,2,2,2,2,1,2,1,2,2,2,2,1,4,1,3,3,3,3,2,2,2,1,1,1,2,1,2,2,2,3,4,3,3,2,2,2,2,2,2,2,1,3,1,3,3,3,3,3,3,3,3,2,3,3,3,1,1,1,2,2,3,2,1,1,1,1,2,2,2,2,2,1,2,3,3,3,3,1,1,3,8,3,3,2,3,4,3,7,3,6,1,3,2,4,3,3,1,5,1
1125,5,1,3,2,24,1,1,2,2,2,1,1,1,2,2,1,1,1,2,3,2,3,4,4,4,3,5,5,2,1,2,2,2,2,1,2,1,1,1,2,4,4,2,2,1,2,1,1,1,3,3,1,2,2,2, ,1,1,3,3,1,2,2,3,3,2,2,1,2,1,1,3,1,4,4,4,4,1,2,2,3,2,3,3,1,1,2,2,1,1,2,3,3,2,2,2,2,1,1,2,2,2,3,1,3,4,1,1,1,4,1,1,1,1,1,1,1,4,2,1,1,4,8,2,4,4,2,2,2,4,3,6,1,3,98,1,4,4,1,13,1
1126,5,1,3,1,30,2,2,2,3,3,2,2,2,2,2,1,2,3,2,1,3,3,4,4,4,4,4,4,3,3,2,2,2,3,3,3,2,2,2,2,4,2,2,2,1,2,1,1,1,1,1,1,3,4,3, ,3,2,3,3,2,2,2,3,2,2,2,1,2,2,2,3,3,4,4,2,1,2,2,3,2,2,1,3,1,1,2,2,2,1,2,3,3,2,3,2,3,2,2,1,2,2,3,2,2,2,2,2,2,2,1,2,1,1,1,3,3,4,2,2,2,4,7,2,3,4,3,3,3,2,2,4,1,3,98,4,3,3,1,5,1
1127,5,1,3,1,30,2,2,2,4,2,2,2,2,2,2,1,2,3,2,4,3,3,4,4,4,4,4,4,2,1,2,1,3,3,3,2,2,2,4,2,4,2,2,2,1,2,1,2,3,2,2,2,3,4,2, ,3,2,3,3,2,2,2,4,2,2,1,2,2,1,2,3,3,4,4,2,2,2,2,3,2,2,3,4,1,2,2,2,3,1,3,3,2,3,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,3,4,2,2,2,3,7,2,3,4,3,2,3,2,2,4,1,3,98,4,2,3,2,13,1
1128,5,1,3,1,32,2,3,2,5,2,2,2,2,2,1,1,3,2,3,1,2,3,4,4,4,5,3,4,2,1,1,1,3,3,3,2,3,3,3,4,4,3,2,2,2,2,1,1,2,2,2,1,2,2,3, ,2,2,3,3,2,3,1,1,2,3,2,1,2,2,2,3,3,3,3,2,1,1,2,2,4,3,1,3,3,1,3,3,3,1,2,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,1,2,1,2,2,3,2,1,2,3,3,3,2,2,2,4,7,2,3,3,3,3,3,1,3,3,2,2,2,3,3,4,1,5,1
1129,5,1,3,1,32,2,3,2,3,3,3,3,2,3,2,1,4,2,2,3,3,4,4,3,5,4,4,4,3,1,2,1,3,4,3,2,4,2,2,2,4,1,2,2,2,2,1,1,1,1,1,1,3,2,4,1,3,3,3,3,3,2,2,3,2,2,2,1,2,3,3,3,3,3,3,3,3,1,2,2,3,2,1,3,1,1,1,2,2,1,3,3,4,2,3,2,2,2,1,2,3,3,3,5,5,5,2,5,2,2,1,3,2,2,2,3,3,3,2,2,2,2,7,3,3,4,3,3,3,2,3,3,1,2,2,2,4,5,2,5,1
1130,5,1,3,1,36,2,3,2,2,2,3,2,1,2,2,3,3,1,3,1,1,3,4,3,3,3,4,4,3,2,2,2,2,3,2,3,4,3,3,3,4,4,2,2,1,2,1,1,2,3,3,2,3,3,3, ,2,2,3,2,1,1,1,4,2,3,2,2,4,2,2,2,2,4,4,4,4,2,2,2,3,1,3,4,1,2,2,2,2,3,3,3,3,4,4,4,4,1,1,1,1,1,3,5,5,5,1,1,1,2,2,3,2,1,1,3,3,3,1,2,2,4,5,3,4,4,1,3,3,8,3,3,1,2,1,4,4,4,2,13,1
1131,5,1,3,2,30,2,3,2,5,3,2,2,2,3,2,2,3,3,3,3,2,3,5,5,4,5,5,5,2,2,2,2,3,3,2,1,3,3,4,3,4,3,2,2,1,2,2,1,1,1,1,2,1,1,4,1,3,3,3,3,3,3,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,5,1,2,1,1,1,1,2,3,2,1,2,1,5,2,4,4,2,2,3,2,4,3,2,3,98,3,4,3,2,12,1
1132,5,1,3,2,32,2,2,2,4,3,2,2,2,2,3,3,2,1,2,1,2,2,2,2,2,3,2,2,2,2,4,2,3,3,1,2,4,4,4,4,4,4,2,2,2,2,2,2,1,3,2,2,2,4,3, ,3,2,3,3,1,2,2,2,3,2,2,2,1,2,2,2,3,4,4,3,2,2,3,4,2,2,1,4,2,3,3,3,3,2,2,2,2,1,1,3,2,2,2,2,2,3,1,3,2,2,1,2,2,2,1,1,1,1,2,2,2,4,1,1,2,3,7,2,4,4,2,3,3,8,3,3,1,2,3,2,4,4,4,5,1
1133,5,1,3,2,34,2,2,3,5,2,2,3,2,2,2,2,3,1,3,3,2,2,4,4,3,3,4,2,2,1,2,1,2,2,2,2,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,2,2,4,4,1,3,2,3,3,2,3,2,2,4,3,2,2,2,2,2,3,3,4,3,3,1,2,3,4,3,3,1,4,1,1,3,3,2,1,2,3,2,2,3,3,2,2,2,2,2,2,1,3,4,3,2,3,2,2,1,1,1,1,1,2,2,4,2,1,1,4,7,2,4,2,1,3,3,2,4,5,2,3,98,2,4,5,2,5,1
1134,5,1,3,2,37,2,3,3,4,4,3,3,2,2,2,1,3,3,2,2,3,4,5,5,5,5,5,5,3,3,3,4,3,4,3,2,4,2,1,1,4,2,2,2,2,2,1,1,1,1,1,1,2,4,1, ,4,3,3,3,3,2,2,2,1,2,2,1,3,3,2,3,4,3,3,3,3,1,2,2,3,3,2,3,1,2,2,2,2,3,2,3,4,2,3,3,2,2,2,2,2,4,1,2,2,2,2,2,1,2,1,2,2,2,2,3,3,3,2,2,2,4,7,2,4,3,2,2,4,2,4,5,2,2,1,2,3,3,1,6,1
1135,5,1,3,2,39,2,2,2,4,1,1,1,1,2,1,2,3,2,2,1,1,3,2,2,2,3,4,3,1,2,2,2,3,3,1,3,3,3,3,3,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,1,1,2,1,2,3,3,3,2,4,4,3,3,1,2,2,3,2,1,4,3,1,2,2,3,3,3,3,3,3,3,3,3,2,3,2,2,4,3,2,2,2,2,2,2,1,2,2,2,1,3,3,2,2,2,2,2,2,7,2,4,4,2,3,3,2,4,4,2,3,98,3,3,3,2,13,1
1136,5,1,3,1,40,3,1,2,5,1,2,2,2,2,2,1,3,3,1,1,2,3,4,4,4,4,4,4,2,1,2,1,2,3,1,1,2,2,2,4,4,2,2,2,2,2,1,1,1,2,2,1,2,2,1, ,2,1,4,3,1,2,1,4,4,1,2,2,2,2,2,2,2,4,4,4,4,1,2,2,3,2,1,4,1,1,2,2,2,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,1,2,3,3,2,1,1,4,4,2,3,1,1,2,2,2,3,4,2,2,2,3,4,4,2,1,1
1137,5,1,3,1,48,3,2,2,2,3,1,1,1,1,1,1,3,1,1,4,1,1,1,4,3,3,5,2,1,1,1,1,2,3,3,2,3,2,2,2,4,2,2,2,2,2,1,1,1,1,1,1,2,4,2, ,2,2,4,3,3,2,2,2,1,1,1,2,2,2,3,5,2,5,5,1,1,2,3,3,3,3,1,3,1,1,1,1,1,1,2,4,2,2,2,2,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,2,2,2,3,3,3,3,1,1,4,8,2,4,1,1,3,3,2,4,4,2,3,1,3,3,4,1,5,1
1138,5,1,3,1,49,3,1,1,3,3,1,1,1,1,1,1,4,1,1,4,1,1,1,4,3,3,5,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,4,2, ,1,2,4,3,3,2,2,2,1,1,1,4,1,1,2,5,2,5,5,1,1,2,4,4,4,4,4,3,2,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,2,1,1,3,3,3,4,1,1,4,7,2,4,1,1,3,2,2,4,4,2,2,1,1,3,4,2,5,1
1139,5,1,3,1,44,3,2,2,4,2,2,1,2,2,1,2,3,2,1,1,2,2,3,4,2,3,3,4,2,1,1,2,2,2,2,3,3,2,2,3,4,2,2,2,2,2,2,1,2,2,1,2,2,2,3, ,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,3,3,3,3,2,3,1,3,2,3,2,1,4,1,1,3,2,2,3,2,4,3,4,4,3,3,2,2,3,3,3,1,2,2,3,2,2,2,2,2,3,2,1,2,3,3,2,2,2,3,3,8,3,4,2,4,3,3,2,4,4,2,3,2,3,3,3,4,13,1
1140,5,1,3,2,41,3,3,2,6,4,3,3,2,3,2,1,3,2,2,3,2,4,3,5,3,5,5,5,3,2,1,5,4,4,4,1,4,3,3,4,4,4,2,2,2,2,1,1,1,1,1,1,2,1,4,1,4,2,2,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,2,3,1,1,1,3,1,1,2,2,2,3,2,2,3,4,8,2,3,4,3,3,3,2,2,5,2,2,1,3,3,3,2,13,1
1141,5,1,3,2,42,3,1,1,1,2,2,2,1,2,2,1,3,2,2,1,2,3,4,4,4,4,4,4,3,2,3,4,3,3,3,2,4,2,2,2,4,2,2,2,2,2,1,1,1,2,1,1,1,3,3, ,3,3,3,3,3,2,1,1,1,2,2,1,3,2,2,3,3,4,3,2,2,1,2,2,2,2,1,3,1,1,1,2,2,1,2,3,3,2,3,3,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,3,2,2,1,3,3,3,2,2,2,4,8,3,4,2,2,3,4,2,4,5,2,2,1,2,3,3,2,13,1
1142,5,1,3,2,44,3,1,2,5,1,1,2,1,1,2,1,3,2,1,1,1,2,5,5,5,5,4,5,1,1,2,2,3,2,3,2,3,1,3,1,4,3,2,2,2,2,1,1,1,1,1,1,3,1,1, ,1,1,3,4,4,2,2,5,2,1,4,1,3,2,3,3,2,4,4,4,4,1,2,1,4,1,3,2,1,1,2,3,2,1,2,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,1,1,1,2,1,3,2,2,2,3,3,3,1,1,1,3,8,2,3,2,1,2,2,2,3,5,2,3,2,2,5,5,1,13,1
1143,5,1,3,2,44,3,2,2,4,2,2,2,1,1,3,1,2,1,2,1,2,2,3,4,3,4,3,3,1,1,2,1,2,3,2,2,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,1,3,4,3, ,3,2,3,3,1,4,2,2,2,2,2,2,1,2,2,2,4,4,4,2,2,2,2,3,3,2,3,4,1,1,3,3,3,1,2,3,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,3,2,2,1,1,2,1,2,2,2,4,1,1,1,4,8,3,5,4,1,4,4,2,4,3,2,2,98,4,3,4,2,13,1
1144,5,1,3,2,44,3,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,3,4,2,3,4,3,2,1,1,1,2,2,2,3,4,3,3,4,4,3,2,2,2,2,3,2,3,2,2,2,3,3,3, ,2,3,2,2,2,1,2,2,1,1,1,2,2,1,1,3,2,4,4,4,4,1,2,2,2,2,1,4,1,3,3,3,2,1,3,3,3,3,3,3,3,2,2,3,3,3,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,1,3,8,2,5,1,2,2,3,8,3,4,2,3,3,3,5,6,4,13,1
1145,5,1,3,1,51,4,1,2,2,2,2,1,2,2,2,1,3,2,2,1,2,3,4,3,4,4,5,4,3,3,3,2,3,3,2,4,4,2,2,2,4,2,2,2,2,2,1,1,1,1,1,1,3,4,1, ,2,2,3,3,5,2,1,4,3,2,2,3,3,3,3,4,3,4,4,4,2,1,2,2,3,2,4,1,1,3,2,2,2,3,2,4,4,2,3,3,3,1,2,1,3,3,1,3,3,3,2,5,1,2,1,2,2,1,1,3,3,3,2,2,2,3,5,3,4,4,2,3,3,2,3,2,2,2,98,2,4,4,1,13,1
